REPORTER_DEA_NO	REPORTER_BUS_ACT	REPORTER_NAME	REPORTER_ADDL_CO_INFO	REPORTER_ADDRESS1	REPORTER_ADDRESS2	REPORTER_CITY	REPORTER_STATE	REPORTER_ZIP	REPORTER_COUNTY	BUYER_DEA_NO	BUYER_BUS_ACT	BUYER_NAME	BUYER_ADDL_CO_INFO	BUYER_ADDRESS1	BUYER_ADDRESS2	BUYER_CITY	BUYER_STATE	BUYER_ZIP	BUYER_COUNTY	TRANSACTION_CODE	DRUG_CODE	NDC_NO	DRUG_NAME	QUANTITY	UNIT	ACTION_INDICATOR	ORDER_FORM_NO	CORRECTION_NO	STRENGTH	TRANSACTION_DATE	CALC_BASE_WT_IN_GM	DOSAGE_UNIT	TRANSACTION_ID	Product_Name	Ingredient_Name	Measure	MME_Conversion_Factor	Combined_Labeler_Name	Revised_Company_Name	Reporter_family	dos_str
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702001801	OXYCODONE	3	null	null	122440980	null	null	7022012	1.34475	300	1207111203	OXYCODONE HCL 5MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702001801	OXYCODONE	2	null	null	123915550	null	null	10012012	0.8965	200	1210103263	OXYCODONE HCL 5MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	53746020401	OXYCODONE	2	null	null	123915550	null	null	10012012	1.793	200	1210117092	OXYCODONE HCL/ACETAMINOPHEN TABS 10M	OXYCODONE HYDROCHLORIDE	TAB	1.5	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Wal-Mart	10
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406052201	OXYCODONE	1	null	null	123915575	null	null	11262012	0.672375	100	1211024929	OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702001801	OXYCODONE	1	null	null	116575660	null	null	1162012	0.44825	100	1201118067	OXYCODONE HCL 5MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702001801	OXYCODONE	3	null	null	121012526	null	null	6042012	1.34475	300	1206098209	OXYCODONE HCL 5MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702001801	OXYCODONE	2	null	null	122440971	null	null	6112012	0.8965	200	1206099585	OXYCODONE HCL 5MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406051201	OXYCODONE	9	null	null	122440971	null	null	6112012	4.03425	900	1206117776	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	53746020301	OXYCODONE	1	null	null	122441002	null	null	8202012	0.44825	100	1208105708	OXYCODONE HCL/ACETAMINOPHEN TABS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	53746020401	OXYCODONE	3	null	null	116575674	null	null	2132012	2.6895	300	1202134470	OXYCODONE HCL/ACETAMINOPHEN TABS 10M	OXYCODONE HYDROCHLORIDE	TAB	1.5	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Wal-Mart	10
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406051201	OXYCODONE	5	null	null	122440974	null	null	6182012	2.24125	500	1206118533	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406052201	OXYCODONE	4	null	null	122440992	null	null	7302012	2.6895	400	1207027463	OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406052201	OXYCODONE	3	null	null	123915556	null	null	10152012	2.017125	300	1210024585	OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	59011044010	OXYCODONE	2	null	null	121012499	null	null	4192012	7.172	200	1204051660	OXYCONTIN 40MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	40
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406035801	HYDROCODONE	1	null	null	null	null	null	1202012	0.45405	100	1201021591	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406035801	HYDROCODONE	1	null	null	null	null	null	2062012	0.45405	100	1202019944	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	603389021	HYDROCODONE	1	null	null	null	null	null	2032012	0.3027	100	1202029608	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	603389021	HYDROCODONE	1	null	null	null	null	null	5152012	0.3027	100	1205032018	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406035801	HYDROCODONE	1	null	null	null	null	null	6182012	0.45405	100	1206016898	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406036601	HYDROCODONE	1	null	null	null	null	null	7232012	0.45405	100	1207010784	HYDROCODONE BIT/ACETA 7.5MG/325MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	603389021	HYDROCODONE	1	null	null	null	null	null	8132012	0.3027	100	1208030965	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	603389021	HYDROCODONE	1	null	null	null	null	null	8142012	0.3027	100	1208031298	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	603389021	HYDROCODONE	2	null	null	null	null	null	9252012	0.6054	200	1209029847	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	53746014501	HYDROCODONE	1	null	null	null	null	null	10052012	0.45405	100	1210000827	HYDROCODONE/IBUPROFEN 7.5MG/200MG TA	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Wal-Mart	7.5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406035801	HYDROCODONE	1	null	null	null	null	null	10032012	0.45405	100	1210019646	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406035705	HYDROCODONE	1	null	null	null	null	null	12282012	1.5135	500	1212006798	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	603389021	HYDROCODONE	1	null	null	null	null	null	12062012	0.3027	100	1212029677	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	603389021	HYDROCODONE	1	null	null	null	null	null	12202012	0.3027	100	1212032843	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406052201	OXYCODONE	2	null	null	116575698	null	null	4022012	1.34475	200	1204021574	OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	53746020401	OXYCODONE	4	null	null	121012524	null	null	5252012	3.586	400	1205135831	OXYCODONE HCL/ACETAMINOPHEN TABS 10M	OXYCODONE HYDROCHLORIDE	TAB	1.5	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Wal-Mart	10
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	53746020401	OXYCODONE	4	null	null	122440971	null	null	6112012	3.586	400	1206111283	OXYCODONE HCL/ACETAMINOPHEN TABS 10M	OXYCODONE HYDROCHLORIDE	TAB	1.5	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Wal-Mart	10
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702001801	OXYCODONE	2	null	null	122440983	null	null	7092012	0.8965	200	1207112273	OXYCODONE HCL 5MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	53746020401	OXYCODONE	3	null	null	122440983	null	null	7092012	2.6895	300	1207125088	OXYCODONE HCL/ACETAMINOPHEN TABS 10M	OXYCODONE HYDROCHLORIDE	TAB	1.5	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Wal-Mart	10
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702005601	OXYCODONE	1	null	null	123915556	null	null	10152012	0.8965	100	1210113518	OXYCODONE HCI 10MG TABLETS USP	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	10
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702005601	OXYCODONE	1	null	null	123915573	null	null	11192012	0.8965	100	1211102775	OXYCODONE HCI 10MG TABLETS USP	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	10
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	603389021	HYDROCODONE	1	null	null	null	null	null	3122012	0.3027	100	1203031783	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	603389021	HYDROCODONE	2	null	null	null	null	null	3262012	0.6054	200	1203033851	HYDROCODONE BITARTRATE 5MG/ACETAMINO	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406036601	HYDROCODONE	1	null	null	null	null	null	4052012	0.45405	100	1204014333	HYDROCODONE BIT/ACETA 7.5MG/325MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406035801	HYDROCODONE	1	null	null	null	null	null	8152012	0.45405	100	1208021704	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406036301	HYDROCODONE	1	null	null	null	null	null	9192012	0.6054	100	1209015948	HYDROCODONE BIT/ACETA 10MG/500MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	10
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	53746014501	HYDROCODONE	1	null	null	null	null	null	10022012	0.45405	100	1210000768	HYDROCODONE/IBUPROFEN 7.5MG/200MG TA	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Wal-Mart	7.5
RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406035801	HYDROCODONE	1	null	null	null	null	null	10182012	0.45405	100	1210021612	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702001801	OXYCODONE	1	null	null	116575688	null	null	3122012	0.44825	100	1203114209	OXYCODONE HCL 5MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702001801	OXYCODONE	1	null	null	116575698	null	null	4022012	0.44825	100	1204111052	OXYCODONE HCL 5MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	5
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BS6983161	CHAIN PHARMACY	SAM'S PHARMACY 10-6357	null	2100 GENERALS HWY	null	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702001801	OXYCODONE	1	null	null	122440989	null	null	7232012	0.44825	100	1207115046	OXYCODONE HCL 5MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	Wal-Mart	5
